file, #v, #c
cnf/soos/modexp8-6-1.cnf.gz.no_w.cnf, 119057, 432158
cnf/soos/brp.pm_14steps_8int_8fract_p1_N=16_MAX=2over.dimacs.gz.no_w.cnf, 81046, 45166
cnf/soos/leader_sync4_11.pm_5steps_7int_12fract_elected_under.dimacs.gz.no_w.cnf, 124978, 73449
cnf/soos/90-23-7-q.cnf.gz.no_w.cnf, 2553, 4048
cnf/soos/blasted_case104.cnf.gz.no_w.cnf, 3666, 11589
cnf/soos/blasted_case45.cnf.gz.no_w.cnf, 116, 421
cnf/soos/blasted_TR_b14_even2_linear.cnf.gz.no_w.cnf, 10329, 33008
cnf/soos/hash-8-6.cnf.gz.no_w.cnf, 377545, 1517574
cnf/soos/or-60-10-10-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-100-10-3-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/min-8s.cnf.gz.no_w.cnf, 1129, 3718
cnf/soos/or-100-20-5-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-60-20-8.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-100-5-7-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-20-5-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/07B-6.cnf.gz.no_w.cnf, 63391, 286194
cnf/soos/or-70-5-8-UC-10.cnf.gz.no_w.cnf, 140, 350
cnf/soos/log-5.cnf.gz.no_w.cnf, 2701, 29534
cnf/soos/hash-12-1.cnf.gz.no_w.cnf, 565433, 2270474
cnf/soos/or-60-10-6-UC-40.cnf.gz.no_w.cnf, 120, 300
cnf/soos/partition.sk_22_155.cnf.gz.no_w.cnf, 151795, 689327
cnf/soos/50-12-10-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/54.sk_12_97.cnf.gz.no_w.cnf, 21726, 73499
cnf/soos/blasted_case53.cnf.gz.no_w.cnf, 132, 395
cnf/soos/or-70-5-7-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/blasted_case114.cnf.gz.no_w.cnf, 428, 1851
cnf/soos/90-14-10-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/modexp16-2.cnf.gz.no_w.cnf, 143903, 648164
cnf/soos/or-60-5-1-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-60-10-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-70-5-3-UC-10.cnf.gz.no_w.cnf, 140, 350
cnf/soos/brp.pm_14steps_22int_8fract_p1_N=1000000_MAX=4over.dimacs.gz.no_w.cnf, 190121, 131051
cnf/soos/polynomial.sk_7_25.cnf.gz.no_w.cnf, 313, 1027
cnf/soos/blasted_TR_device_1_linear.cnf.gz.no_w.cnf, 1249, 3927
cnf/soos/blasted_case51.cnf.gz.no_w.cnf, 132, 395
cnf/soos/09B-5.cnf.gz.no_w.cnf, 67995, 311285
cnf/soos/or-60-20-10-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/leader_sync4_11.pm_5steps_7int_19fract_elected_neg_under.dimacs.gz.no_w.cnf, 205203, 129126
cnf/soos/04B-4.cnf.gz.no_w.cnf, 36636, 164089
cnf/soos/min-24s.cnf.gz.no_w.cnf, 3377, 11246
cnf/soos/12A-1.cnf.gz.no_w.cnf, 2712, 10283
cnf/soos/modexp8-5-8.cnf.gz.no_w.cnf, 101553, 402654
cnf/soos/blasted_case116.cnf.gz.no_w.cnf, 438, 1881
cnf/soos/or-50-10-5.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-100-5-9-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/leader_sync4_11.pm_5steps_7int_18fract_elected_neg_under.dimacs.gz.no_w.cnf, 194923, 121966
cnf/soos/or-70-10-5-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-50-10-6-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/blasted_case12.cnf.gz.no_w.cnf, 737, 2310
cnf/soos/or-100-10-6-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/75-23-4-q.cnf.gz.no_w.cnf, 2553, 4048
cnf/soos/15A-2.cnf.gz.no_w.cnf, 11649, 49774
cnf/soos/blasted_case6.cnf.gz.no_w.cnf, 329, 996
cnf/soos/blasted_case144.cnf.gz.no_w.cnf, 765, 2340
cnf/soos/or-70-5-4.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-100-5-5-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-10-7-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-60-10-3-UC-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-60-5-5.cnf.gz.no_w.cnf, 120, 300
cnf/soos/75-22-5-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/s27_new_15_7.cnf.gz.no_w.cnf, 17, 43
cnf/soos/or-100-20-9-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/01B-2.cnf.gz.no_w.cnf, 16276, 71669
cnf/soos/or-50-5-10-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-50-5-6-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/75-25-2-q.cnf.gz.no_w.cnf, 3025, 4800
cnf/soos/or-60-20-9-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-60-10-5-UC-40.cnf.gz.no_w.cnf, 120, 300
cnf/soos/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=10_CrowdSize=20over.dimacs.gz.no_w.cnf, 462289, 351814
cnf/soos/s344_15_7.cnf.gz.no_w.cnf, 284, 824
cnf/soos/or-60-10-5-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-100-5-1-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-5-8-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-70-20-7-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-16-5-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/leader_sync3_8.pm_4steps_7int_3fract_elected_under.dimacs.gz.no_w.cnf, 21756, 11077
cnf/soos/75-16-7-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/hash-2.cnf.gz.no_w.cnf, 94201, 377948
cnf/soos/blasted_case37.cnf.gz.no_w.cnf, 1084, 3159
cnf/soos/75-12-3-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/blasted_case142.cnf.gz.no_w.cnf, 2457, 7305
cnf/soos/90-46-5-q.cnf.gz.no_w.cnf, 10396, 16560
cnf/soos/13B-4.cnf.gz.no_w.cnf, 71599, 330071
cnf/soos/50-10-3-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/or-70-20-5-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/leader_sync4_11.pm_5steps_7int_10fract_elected_over.dimacs.gz.no_w.cnf, 99301, 55429
cnf/soos/or-50-10-2-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/crowds_big.pm_15steps_9int_7fract_PCTL_TotalRuns=40_CrowdSize=128under.dimacs.gz.no_w.cnf, 8116476, 7542704
cnf/soos/blasted_case202.cnf.gz.no_w.cnf, 200, 544
cnf/soos/s13207a_15_7.cnf.gz.no_w.cnf, 9455, 20919
cnf/soos/or-100-5-2-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/75-20-2-q.cnf.gz.no_w.cnf, 1920, 3040
cnf/soos/or-60-10-5-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf, 4915, 10547
cnf/soos/12B-5.cnf.gz.no_w.cnf, 70541, 320632
cnf/soos/75-15-10-q.cnf.gz.no_w.cnf, 1065, 1680
cnf/soos/or-70-20-7-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-100-10-9-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case42.cnf.gz.no_w.cnf, 903, 2735
cnf/soos/leader_sync4_11.pm_5steps_7int_17fract_elected_neg_under.dimacs.gz.no_w.cnf, 183463, 114026
cnf/soos/prod-2s.cnf.gz.no_w.cnf, 1113, 4974
cnf/soos/90-24-4-q.cnf.gz.no_w.cnf, 2784, 4416
cnf/soos/modexp8-8-4.cnf.gz.no_w.cnf, 161905, 640910
cnf/soos/blasted_case62.cnf.gz.no_w.cnf, 291, 1165
cnf/soos/90-18-3-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/or-60-20-3-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/06A-1.cnf.gz.no_w.cnf, 2226, 8579
cnf/soos/75-17-1-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/or-100-10-4-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-5-2-UC-10.cnf.gz.no_w.cnf, 140, 350
cnf/soos/75-18-2-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/90-38-7-q.cnf.gz.no_w.cnf, 7068, 11248
cnf/soos/s35932_15_7.cnf.gz.no_w.cnf, 17918, 44709
cnf/soos/109.sk_4_36.cnf.gz.no_w.cnf, 3565, 14012
cnf/soos/blasted_case11.cnf.gz.no_w.cnf, 105, 371
cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/04B-2.cnf.gz.no_w.cnf, 19510, 86961
cnf/soos/or-50-5-10-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_under.dimacs.gz.no_w.cnf, 54278, 26809
cnf/soos/or-100-5-3-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case_1_b12_even1.cnf.gz.no_w.cnf, 2681, 8492
cnf/soos/sort.sk_8_52.cnf.gz.no_w.cnf, 12125, 49611
cnf/soos/or-70-5-10-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/crowds_big.pm_15steps_8int_7fract_PCTL_TotalRuns=20_CrowdSize=40over.dimacs.gz.no_w.cnf, 2, 1
cnf/soos/or-60-20-9-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/06B-4.cnf.gz.no_w.cnf, 36667, 164028
cnf/soos/or-50-20-2-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/11A-4.cnf.gz.no_w.cnf, 8307, 31742
cnf/soos/blasted_case134.cnf.gz.no_w.cnf, 60, 146
cnf/soos/03B-2.cnf.gz.no_w.cnf, 14924, 65552
cnf/soos/09A-3.cnf.gz.no_w.cnf, 9421, 40071
cnf/soos/s9234a_3_2.cnf.gz.no_w.cnf, 6295, 14479
cnf/soos/or-100-10-3-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-20-3-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/modexp8-4-8.cnf.gz.no_w.cnf, 81265, 322126
cnf/soos/or-60-10-1-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/84.sk_4_77.cnf.gz.no_w.cnf, 15678, 70956
cnf/soos/or-100-5-4-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/05A-1.cnf.gz.no_w.cnf, 2286, 8823
cnf/soos/blasted_squaring7.cnf.gz.no_w.cnf, 1628, 5837
cnf/soos/or-60-20-6-UC-40.cnf.gz.no_w.cnf, 120, 300
cnf/soos/blasted_case214.cnf.gz.no_w.cnf, 645, 1883
cnf/soos/or-50-20-5-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/tutorial1.sk_1_1.cnf.gz.no_w.cnf, 67, 66
cnf/soos/leader_sync6_32.pm_7steps_7int_5fract_elected_under.dimacs.gz.no_w.cnf, 169874, 90154
cnf/soos/18A-2.cnf.gz.no_w.cnf, 13754, 61857
cnf/soos/or-60-5-8.cnf.gz.no_w.cnf, 120, 300
cnf/soos/75-26-4-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/04A-3.cnf.gz.no_w.cnf, 5541, 21892
cnf/soos/or-60-20-5.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-50-20-10-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-60-5-6-UC-40.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-50-10-6-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/75-26-7-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/27.sk_3_32.cnf.gz.no_w.cnf, 1509, 2707
cnf/soos/02B-3.cnf.gz.no_w.cnf, 23393, 103349
cnf/soos/blasted_case_0_ptb_1.cnf.gz.no_w.cnf, 1507, 4621
cnf/soos/or-100-10-1-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case200.cnf.gz.no_w.cnf, 14, 42
cnf/soos/or-50-20-4-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-50-5-3-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/blasted_case68.cnf.gz.no_w.cnf, 178, 553
cnf/soos/or-100-5-9-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-10-9.cnf.gz.no_w.cnf, 140, 350
cnf/soos/02A-2.cnf.gz.no_w.cnf, 3857, 15028
cnf/soos/s349_3_2.cnf.gz.no_w.cnf, 198, 469
cnf/soos/or-70-10-7-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-23-5-q.cnf.gz.no_w.cnf, 2553, 4048
cnf/soos/blasted_case123.cnf.gz.no_w.cnf, 267, 980
cnf/soos/leader_sync3_64.pm_4steps_7int_6fract_elected_over.dimacs.gz.no_w.cnf, 98746, 52695
cnf/soos/or-100-5-4-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/75-19-1-q.cnf.gz.no_w.cnf, 1729, 2736
cnf/soos/or-100-5-4-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/leader_sync4_11.pm_5steps_7int_7fract_elected_neg_over.dimacs.gz.no_w.cnf, 68660, 35086
cnf/soos/blasted_case63.cnf.gz.no_w.cnf, 96, 299
cnf/soos/or-70-10-1-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-50-10-10-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/LoginService.sk_20_34.cnf.gz.no_w.cnf, 8200, 26689
cnf/soos/or-60-5-4-UC-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/75-19-3-q.cnf.gz.no_w.cnf, 1729, 2736
cnf/soos/90-50-1-q.cnf.gz.no_w.cnf, 12300, 19600
cnf/soos/leader_sync4_11.pm_5steps_7int_4fract_elected_neg_over.dimacs.gz.no_w.cnf, 46803, 23186
cnf/soos/or-70-10-2-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-100-10-10-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/90-42-1-q.cnf.gz.no_w.cnf, 8652, 13776
cnf/soos/75-14-8-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/or-60-20-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/56.sk_6_38.cnf.gz.no_w.cnf, 4842, 17828
cnf/soos/crowds_big.pm_15steps_9int_7fract_PCTL_TotalRuns=60_CrowdSize=128under.dimacs.gz.no_w.cnf, 8286433, 7689680
cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-50-10-9-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-100-20-7-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/brp.pm_14steps_8int_8fract_p1_N=64_MAX=5under.dimacs.gz.no_w.cnf, 80147, 44635
cnf/soos/leader_sync4_11.pm_5steps_7int_16fract_elected_under.dimacs.gz.no_w.cnf, 172178, 106249
cnf/soos/or-70-10-8-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/50-12-6-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/leader_sync4_11.pm_5steps_7int_19fract_elected_over.dimacs.gz.no_w.cnf, 202582, 127029
cnf/soos/or-100-20-1-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-20-2-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-60-20-3-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/blasted_case109.cnf.gz.no_w.cnf, 241, 915
cnf/soos/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_over.dimacs.gz.no_w.cnf, 77925, 41066
cnf/soos/blasted_case201.cnf.gz.no_w.cnf, 200, 544
cnf/soos/leader_sync6_32.pm_7steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf, 169874, 90154
cnf/soos/s641_15_7.cnf.gz.no_w.cnf, 576, 1399
cnf/soos/or-60-10-6-UC-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-70-20-2-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-70-10-10-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/prod-20.cnf.gz.no_w.cnf, 37321, 186734
cnf/soos/blasted_case15.cnf.gz.no_w.cnf, 296, 774
cnf/soos/s420_new_15_7.cnf.gz.no_w.cnf, 351, 934
cnf/soos/blasted_squaring20.cnf.gz.no_w.cnf, 696, 2198
cnf/soos/90-16-6-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/02B-2.cnf.gz.no_w.cnf, 16276, 71639
cnf/soos/blasted_case28.cnf.gz.no_w.cnf, 51, 143
cnf/soos/or-70-10-5.cnf.gz.no_w.cnf, 140, 350
cnf/soos/17B-5.cnf.gz.no_w.cnf, 53369, 240696
cnf/soos/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_under.dimacs.gz.no_w.cnf, 102062, 57586
cnf/soos/90-15-10-q.cnf.gz.no_w.cnf, 1065, 1680
cnf/soos/or-50-10-10-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/17B-1.cnf.gz.no_w.cnf, 12925, 57288
cnf/soos/90-10-10-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/or-50-5-8-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/herman3.pm_20steps_6int_1fract_stable_over.dimacs.gz.no_w.cnf, 24040, 11421
cnf/soos/or-100-20-5-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-20-7.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-34-3-q.cnf.gz.no_w.cnf, 5644, 8976
cnf/soos/or-50-5-1-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/min-12s.cnf.gz.no_w.cnf, 1673, 5570
cnf/soos/or-100-5-2-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/06B-3.cnf.gz.no_w.cnf, 28104, 125464
cnf/soos/75-16-9-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/90-30-1-q.cnf.gz.no_w.cnf, 4380, 6960
cnf/soos/or-100-5-7-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-5-9.cnf.gz.no_w.cnf, 100, 250
cnf/soos/modexp8-4-5.cnf.gz.no_w.cnf, 84593, 332622
cnf/soos/90-30-8-q.cnf.gz.no_w.cnf, 4380, 6960
cnf/soos/or-60-5-3.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-70-10-3-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-50-20-2-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/90-24-1-q.cnf.gz.no_w.cnf, 2784, 4416
cnf/soos/75-17-10-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/90-17-2-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/08B-1.cnf.gz.no_w.cnf, 12836, 56964
cnf/soos/90-20-8-q.cnf.gz.no_w.cnf, 1920, 3040
cnf/soos/s1423a_3_2.cnf.gz.no_w.cnf, 777, 1888
cnf/soos/75-12-1-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/or-60-10-6-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-100-20-3-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-10-9-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_under.dimacs.gz.no_w.cnf, 137363, 82046
cnf/soos/s1238a_15_7.cnf.gz.no_w.cnf, 773, 2210
cnf/soos/or-100-20-10-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/90-38-2-q.cnf.gz.no_w.cnf, 7068, 11248
cnf/soos/leader_sync4_11.pm_5steps_7int_6fract_elected_neg_under.dimacs.gz.no_w.cnf, 61781, 30986
cnf/soos/or-50-5-2-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-50-10-1.cnf.gz.no_w.cnf, 100, 250
cnf/soos/50-10-1-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/s444_15_7.cnf.gz.no_w.cnf, 377, 1072
cnf/soos/or-100-10-5-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case17.cnf.gz.no_w.cnf, 77, 235
cnf/soos/herman31.pm_20steps_6int_1fract_stable_over.dimacs.gz.no_w.cnf, 309496, 159495
cnf/soos/or-60-20-5-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/blasted_case_1_b12_1.cnf.gz.no_w.cnf, 427, 1385
cnf/soos/or-100-5-9-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/90-42-5-q.cnf.gz.no_w.cnf, 8652, 13776
cnf/soos/or-60-5-9-UC-40.cnf.gz.no_w.cnf, 120, 300
cnf/soos/blasted_case126.cnf.gz.no_w.cnf, 302, 1129
cnf/soos/hash-8-4.cnf.gz.no_w.cnf, 377065, 1514214
cnf/soos/75-26-9-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/or-50-10-8-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/75-16-3-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/or-100-20-6-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/75-18-3-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/90-22-3-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/75-19-9-q.cnf.gz.no_w.cnf, 1729, 2736
cnf/soos/90-12-8-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/modexp8-4-3.cnf.gz.no_w.cnf, 83569, 315086
cnf/soos/or-100-20-7-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-60-10-4.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case39.cnf.gz.no_w.cnf, 245, 650
cnf/soos/or-100-20-9-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-10-4.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-60-10-6-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/90-10-2-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/75-22-10-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/or-100-5-8-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-5-7-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_TR_b14_even3_linear.cnf.gz.no_w.cnf, 8809, 28200
cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/90-26-10-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/90-22-8-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/blasted_case_1_b12_even2.cnf.gz.no_w.cnf, 2669, 8460
cnf/soos/or-50-10-7-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-70-10-6-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-60-10-7-UC-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/50-18-6-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/modexp8-7-1.cnf.gz.no_w.cnf, 138881, 504182
cnf/soos/or-50-20-3.cnf.gz.no_w.cnf, 100, 250
cnf/soos/s838_7_4.cnf.gz.no_w.cnf, 616, 1490
cnf/soos/90-20-3-q.cnf.gz.no_w.cnf, 1920, 3040
cnf/soos/75-24-10-q.cnf.gz.no_w.cnf, 2784, 4416
cnf/soos/or-50-5-3.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-100-5-10-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-60-10-10-UC-40.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-70-5-1-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/prod-28.cnf.gz.no_w.cnf, 52233, 261422
cnf/soos/blasted_case_1_b11_1.cnf.gz.no_w.cnf, 340, 1026
cnf/soos/or-100-10-7-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-20-6-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-50-5-1-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-70-5-8-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-70-5-7-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-15-9-q.cnf.gz.no_w.cnf, 1065, 1680
cnf/soos/egl.pm_100steps_6int_1fract_unfairA_N=7_L=4under.dimacs.gz.no_w.cnf, 7696370, 5729735
cnf/soos/18A-3.cnf.gz.no_w.cnf, 18720, 84538
cnf/soos/s1196a_7_4.cnf.gz.no_w.cnf, 708, 1881
cnf/soos/or-60-5-7-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/90-10-8-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/or-70-10-10.cnf.gz.no_w.cnf, 140, 350
cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf, 3708, 14594
cnf/soos/75-17-6-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/or-50-20-2-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/lagniez/qif/binsearch.16.pp.cnf, 251, 1925
cnf/lagniez/qif/binsearch.16.cnf, 2003, 5637
cnf/lagniez/qif/binsearch.32.cnf, 4473, 14011
cnf/lagniez/qif/mixdup.cnf, 309, 452
cnf/lagniez/qif/binsearch.32.pp.cnf, 251, 1917
cnf/lagniez/qif/sum.32.cnf, 639, 1708
cnf/lagniez/qif/10random.cnf, 587, 1685
cnf/lagniez/Configuration/mercedes/C171_FR.cnf, 1758, 4005
cnf/lagniez/Configuration/mercedes/C208_FA.cnf, 1876, 7219
cnf/lagniez/Configuration/mercedes/C168_FW.cnf, 1909, 7477
cnf/lagniez/Configuration/mercedes/C220_FW.cnf, 1932, 6631
cnf/lagniez/Configuration/mercedes/C169_FV.cnf, 1411, 1982
cnf/lagniez/Configuration/mercedes/C638_FKA.cnf, 1787, 7612
cnf/lagniez/Configuration/mercedes/C202_FS.cnf, 1990, 8883
cnf/lagniez/Configuration/mercedes/C163_FW.cnf, 1815, 4797
cnf/lagniez/Configuration/mercedes/C215_FC.cnf, 1848, 4898
cnf/lagniez/Configuration/mercedes/C208_FC.cnf, 1922, 7518
cnf/lagniez/Configuration/mercedes/C210_FS.cnf, 1990, 7982
cnf/lagniez/Configuration/mercedes/D1119_M20.cnf, 1400, 1698
cnf/lagniez/Configuration/mercedes/C210_FW.cnf, 2024, 9705
cnf/lagniez/Configuration/mercedes/C203_FCL.cnf, 1914, 5225
cnf/lagniez/Configuration/mercedes/C140_FV.cnf, 1843, 8056
